date,holiday,country,iso
2016-03-28,Easter Monday,Luxembourg,LUX
2016-05-01,Labour Day,Luxembourg,LUX
2016-05-05,Ascension Day,Luxembourg,LUX
2016-05-16,Pentecostal Monday,Luxembourg,LUX
2016-06-12,Mother's Day,Luxembourg,LUX
2016-06-23,National Day,Luxembourg,LUX
2016-08-15,Assumption Day,Luxembourg,LUX
2016-10-02,Father's Day,Luxembourg,LUX
2016-11-01,All Saints' Day,Luxembourg,LUX
2016-11-02,All Souls' Day,Luxembourg,LUX
2016-12-25,Christmas Day,Luxembourg,LUX
2016-12-26,St. Stephen's Day,Luxembourg,LUX
2017-01-01,New Year's Day,Luxembourg,LUX
2017-04-14,Good Friday,Luxembourg,LUX
2017-04-17,Easter Monday,Luxembourg,LUX
2017-05-01,Labour Day,Luxembourg,LUX
2017-05-25,Ascension Day,Luxembourg,LUX
2017-06-05,Pentecostal Monday,Luxembourg,LUX
2017-06-11,Mother's Day,Luxembourg,LUX
2017-06-23,National Day,Luxembourg,LUX
2017-08-15,Assumption Day,Luxembourg,LUX
2017-10-01,Father's Day,Luxembourg,LUX
2017-11-01,All Saints' Day,Luxembourg,LUX
2017-11-02,All Souls' Day,Luxembourg,LUX
2017-12-25,Christmas Day,Luxembourg,LUX
2017-12-26,St. Stephen's Day,Luxembourg,LUX
2018-01-01,New Year's Day,Luxembourg,LUX
2018-03-30,Good Friday,Luxembourg,LUX
2018-04-02,Easter Monday,Luxembourg,LUX
2018-05-01,Labour Day,Luxembourg,LUX
2018-05-10,Ascension Day,Luxembourg,LUX
2018-05-21,Pentecostal Monday,Luxembourg,LUX
2018-06-10,Mother's Day,Luxembourg,LUX
2018-06-23,National Day,Luxembourg,LUX
2018-08-15,Assumption Day,Luxembourg,LUX
2018-10-07,Father's Day,Luxembourg,LUX
2018-11-01,All Saints' Day,Luxembourg,LUX
2018-11-02,All Souls' Day,Luxembourg,LUX
2018-12-25,Christmas Day,Luxembourg,LUX
2018-12-26,St. Stephen's Day,Luxembourg,LUX
2019-01-01,New Year's Day,Luxembourg,LUX
2019-04-19,Good Friday,Luxembourg,LUX
2019-04-21,Easter Sunday,Luxembourg,LUX
2019-04-22,Easter Monday,Luxembourg,LUX
2019-05-01,Labour Day,Luxembourg,LUX
2019-05-09,Europe Day,Luxembourg,LUX
2019-05-30,Ascension Day,Luxembourg,LUX
2019-06-09,Mother's Day,Luxembourg,LUX
2019-06-10,Whit Monday,Luxembourg,LUX
2019-06-23,National Day,Luxembourg,LUX
2019-08-15,Assumption Day,Luxembourg,LUX
2019-10-06,Father's Day,Luxembourg,LUX
2019-11-01,All Saints' Day,Luxembourg,LUX
2019-11-02,All Souls' Day,Luxembourg,LUX
2019-12-24,Christmas Eve,Luxembourg,LUX
2019-12-25,Christmas Day,Luxembourg,LUX
2019-12-26,St. Stephen's Day,Luxembourg,LUX
2020-01-01,New Year's Day,Luxembourg,LUX
2020-04-10,Good Friday,Luxembourg,LUX
2020-04-12,Easter Sunday,Luxembourg,LUX
2020-04-13,Easter Monday,Luxembourg,LUX
2020-05-01,Labour Day,Luxembourg,LUX
2020-05-09,Europe Day,Luxembourg,LUX
2020-05-21,Ascension Day,Luxembourg,LUX
2020-06-01,Whit Monday,Luxembourg,LUX
2020-06-14,Mother's Day,Luxembourg,LUX
2020-06-23,National Day,Luxembourg,LUX
2020-08-15,Assumption Day,Luxembourg,LUX
2020-10-04,Father's Day,Luxembourg,LUX
2020-11-01,All Saints' Day,Luxembourg,LUX
2020-11-02,All Souls' Day,Luxembourg,LUX
2020-12-24,Christmas Eve,Luxembourg,LUX
2020-12-25,Christmas Day,Luxembourg,LUX
2020-12-26,St. Stephen's Day,Luxembourg,LUX
2021-01-01,New Year's Day,Luxembourg,LUX
2021-04-02,Good Friday,Luxembourg,LUX
2021-04-04,Easter Sunday,Luxembourg,LUX
2021-04-05,Easter Monday,Luxembourg,LUX
2021-05-01,Labour Day,Luxembourg,LUX
2021-05-09,Europe Day,Luxembourg,LUX
2021-05-13,Ascension Day,Luxembourg,LUX
2021-05-24,Whit Monday,Luxembourg,LUX
2021-06-13,Mother's Day,Luxembourg,LUX
2021-06-23,National Day,Luxembourg,LUX
2021-08-15,Assumption Day,Luxembourg,LUX
2021-09-05,Father's Day,Luxembourg,LUX
2021-11-01,All Saints' Day,Luxembourg,LUX
2021-11-02,All Souls' Day,Luxembourg,LUX
2021-12-24,Christmas Eve,Luxembourg,LUX
2021-12-25,Christmas Day,Luxembourg,LUX
2021-12-26,St. Stephen's Day,Luxembourg,LUX
2022-01-01,New Year's Day,Luxembourg,LUX
2022-04-15,Good Friday,Luxembourg,LUX
2022-04-17,Easter Sunday,Luxembourg,LUX
2022-04-18,Easter Monday,Luxembourg,LUX
2022-05-01,Labour Day,Luxembourg,LUX
2022-05-09,Europe Day,Luxembourg,LUX
2022-05-26,Ascension Day,Luxembourg,LUX
2022-06-06,Whit Monday,Luxembourg,LUX
2022-06-12,Mother's Day,Luxembourg,LUX
2022-06-23,National Day,Luxembourg,LUX
2022-08-15,Assumption Day,Luxembourg,LUX
2022-10-02,Father's Day,Luxembourg,LUX
2022-11-01,All Saints' Day,Luxembourg,LUX
2022-11-02,All Souls' Day,Luxembourg,LUX
2022-12-24,Christmas Eve,Luxembourg,LUX
2022-12-25,Christmas Day,Luxembourg,LUX
2022-12-26,St. Stephen's Day,Luxembourg,LUX
2018-01-01,New Year's Day,Madagascar,MDG
2018-03-29,Martyrs Day,Madagascar,MDG
2018-04-02,Easter Monday,Madagascar,MDG
2018-05-01,Labour Day,Madagascar,MDG
2018-05-10,Ascension Day,Madagascar,MDG
2018-05-21,Whit Monday,Madagascar,MDG
2018-06-15,Eid ul-Fitr,Madagascar,MDG
2018-06-26,Independence Day,Madagascar,MDG
2018-08-15,Assumption Day,Madagascar,MDG
2018-08-21,Eid Al Adha,Madagascar,MDG
2018-11-01,All Saints' Day,Madagascar,MDG
2018-12-25,Christmas Day,Madagascar,MDG
2019-01-01,New Year's Day,Madagascar,MDG
2019-03-29,Martyrs Day,Madagascar,MDG
2019-04-22,Easter Monday,Madagascar,MDG
2019-05-01,Labour Day,Madagascar,MDG
2019-05-30,Ascension Day,Madagascar,MDG
2019-06-04,Eid ul-Fitr,Madagascar,MDG
2019-06-10,Whit Monday,Madagascar,MDG
2019-06-26,Independence Day,Madagascar,MDG
2019-08-11,Eid Al Adha,Madagascar,MDG
2019-08-15,Assumption Day,Madagascar,MDG
2019-11-01,All Saints' Day,Madagascar,MDG
2019-12-25,Christmas Day,Madagascar,MDG
2020-01-01,New Year's Day,Madagascar,MDG
2020-03-29,Martyrs Day,Madagascar,MDG
2020-04-13,Easter Monday,Madagascar,MDG
2020-05-01,Labour Day,Madagascar,MDG
2020-05-21,Ascension Day,Madagascar,MDG
2020-05-24,Eid ul-Fitr,Madagascar,MDG
2020-06-01,Whit Monday,Madagascar,MDG
2020-06-26,Independence Day,Madagascar,MDG
2020-07-31,Eid Al Adha,Madagascar,MDG
2020-08-15,Assumption Day,Madagascar,MDG
2020-11-01,All Saints' Day,Madagascar,MDG
2020-12-25,Christmas Day,Madagascar,MDG
2021-01-01,New Year's Day,Madagascar,MDG
2021-03-29,Martyrs Day,Madagascar,MDG
2021-04-05,Easter Monday,Madagascar,MDG
2021-05-01,Labour Day,Madagascar,MDG
2021-05-13,Ascension Day,Madagascar,MDG
2021-05-13,Eid ul-Fitr,Madagascar,MDG
2021-05-24,Whit Monday,Madagascar,MDG
2021-06-26,Independence Day,Madagascar,MDG
2021-07-20,Eid Al Adha,Madagascar,MDG
2021-08-15,Assumption Day,Madagascar,MDG
2021-11-01,All Saints' Day,Madagascar,MDG
2021-12-25,Christmas Day,Madagascar,MDG
2022-01-01,New Year's Day,Madagascar,MDG
2022-03-29,Martyrs Day,Madagascar,MDG
2022-04-18,Easter Monday,Madagascar,MDG
2022-05-01,Labour Day,Madagascar,MDG
2022-05-03,Eid ul-Fitr,Madagascar,MDG
2022-05-26,Ascension Day,Madagascar,MDG
2022-06-06,Whit Monday,Madagascar,MDG
2022-06-26,Independence Day,Madagascar,MDG
2022-07-10,Eid Al Adha,Madagascar,MDG
2022-08-15,Assumption Day,Madagascar,MDG
2022-11-01,All Saints' Day,Madagascar,MDG
2022-12-25,Christmas Day,Madagascar,MDG
2017-01-01,New Year's Day,Malawi,MWI
2017-01-02,New Year's Day,Malawi,MWI
2017-01-15,John Chilembwe Day,Malawi,MWI
2017-01-16,John Chilembwe Day Holiday,Malawi,MWI
2017-03-03,Martyrs Day,Malawi,MWI
2017-04-14,Good Friday,Malawi,MWI
2017-04-17,Easter Monday,Malawi,MWI
2017-05-01,Labour Day,Malawi,MWI
2017-05-14,Kamuzu Day,Malawi,MWI
2017-05-15,Kamuzu Day Holiday,Malawi,MWI
2017-06-26,Eid ul-Fitr,Malawi,MWI
2017-07-06,Independence Day,Malawi,MWI
2017-10-16,Mother's Day (observed) (in lieu),Malawi,MWI
2017-12-25,Christmas Day,Malawi,MWI
2017-12-26,Boxing Day,Malawi,MWI
2018-01-01,New Year's Day,Malawi,MWI
2018-01-15,John Chilembwe Day,Malawi,MWI
2018-03-03,Martyrs Day,Malawi,MWI
2018-03-30,Good Friday,Malawi,MWI
2018-04-02,Easter Monday,Malawi,MWI
2018-05-01,Labour Day,Malawi,MWI
2018-05-14,Kamuzu Day,Malawi,MWI
2018-06-15,Eid ul-Fitr,Malawi,MWI
2018-07-06,Independence Day,Malawi,MWI
2018-10-15,Mother's Day,Malawi,MWI
2018-12-25,Christmas Day,Malawi,MWI
2018-12-26,Boxing Day,Malawi,MWI
2019-01-01,New Year's Day,Malawi,MWI
2019-01-15,John Chilembwe Day,Malawi,MWI
2019-03-03,Martyrs Day,Malawi,MWI
2019-03-04,Martyrs Day Holiday,Malawi,MWI
2019-04-19,Good Friday,Malawi,MWI
2019-04-22,Easter Monday,Malawi,MWI
2019-05-01,Labour Day,Malawi,MWI
2019-05-14,Kamuzu Day,Malawi,MWI
2019-06-05,Eid ul-Fitr,Malawi,MWI
2019-07-06,Independence Day,Malawi,MWI
2019-07-08,Independence Day (in lieu),Malawi,MWI
2019-10-15,Mother's Day,Malawi,MWI
2019-12-25,Christmas Day,Malawi,MWI
2019-12-26,Boxing Day,Malawi,MWI
2020-01-01,New Year's Day,Malawi,MWI
2020-01-15,John Chilembwe Day,Malawi,MWI
2020-03-03,Martyrs Day,Malawi,MWI
2020-04-10,Good Friday,Malawi,MWI
2020-04-13,Easter Monday,Malawi,MWI
2020-05-01,Labour Day,Malawi,MWI
2020-05-14,Kamuzu Day,Malawi,MWI
2020-05-24,Eid ul-Fitr,Malawi,MWI
2020-07-06,Independence Day,Malawi,MWI
2020-10-15,Mother's Day,Malawi,MWI
2020-12-25,Christmas Day,Malawi,MWI
2020-12-26,Boxing Day,Malawi,MWI
2021-01-01,New Year's Day,Malawi,MWI
2021-01-15,John Chilembwe Day,Malawi,MWI
2021-03-03,Martyrs Day,Malawi,MWI
2021-04-02,Good Friday,Malawi,MWI
2021-04-05,Easter Monday,Malawi,MWI
2021-05-01,Labour Day,Malawi,MWI
2021-05-03,Labour Day (in lieu),Malawi,MWI
2021-05-14,Kamuzu Day,Malawi,MWI
2021-05-17,Eid ul-Fitr (in lieu),Malawi,MWI
2021-07-06,Independence Day,Malawi,MWI
2021-10-15,Mother's Day,Malawi,MWI
2021-12-25,Christmas Day,Malawi,MWI
2021-12-26,Boxing Day,Malawi,MWI
2021-12-27,Christmas Day (in lieu),Malawi,MWI
2021-12-28,Boxing Day (in lieu),Malawi,MWI
2022-01-01,New Year's Day,Malawi,MWI
2022-01-03,New Year's Day (in lieu),Malawi,MWI
2022-01-17,John Chilembwe Day,Malawi,MWI
2022-03-03,Martyrs Day,Malawi,MWI
2022-04-15,Good Friday,Malawi,MWI
2022-04-18,Easter Monday,Malawi,MWI
2022-05-01,Labour Day,Malawi,MWI
2022-05-02,Labour Day (in lieu),Malawi,MWI
2022-05-03,Eid ul-Fitr,Malawi,MWI
2022-05-16,Kamuzu Day,Malawi,MWI
2022-07-06,Independence Day,Malawi,MWI
2022-10-15,Mother's Day,Malawi,MWI
2022-10-17,Mother's Day (in lieu),Malawi,MWI
2022-12-25,Christmas Day,Malawi,MWI
2022-12-26,Christmas Day (in lieu),Malawi,MWI
2022-12-27,Boxing Day (in lieu),Malawi,MWI
2016-01-01,New Year's Day,Malaysia,MYS
2016-01-14,Birthday of the Sultan of Negeri Sembilan,Malaysia,MYS
2016-01-17,Birthday of the Sultan of Kedah,Malaysia,MYS
2016-01-24,Thaipusam,Malaysia,MYS
2016-01-25,Thaipusam,Malaysia,MYS
2016-02-01,Federal Territory Day,Malaysia,MYS
2016-02-08,Chinese New Year,Malaysia,MYS
2016-02-09,Chinese New Year,Malaysia,MYS
2016-03-04,Anniversary of Installation of the Sultan,Malaysia,MYS
2016-03-23,Birthday of the Sultan of Johor,Malaysia,MYS
2016-03-25,Good Friday,Malaysia,MYS
2016-04-15,Declaration of Malacca as a Historical City,Malaysia,MYS
2016-04-26,Birthday of the Sultan of Terengganu,Malaysia,MYS
2016-05-01,Labour Day,Malaysia,MYS
2016-05-02,Labour Day,Malaysia,MYS
2016-05-05,Isra and Miraj,Malaysia,MYS
2016-05-07,The Sultan of Pahang Hol,Malaysia,MYS
2016-05-08,Mother's Day,Malaysia,MYS
2016-05-15,Public Holiday,Malaysia,MYS
2016-05-17,Birthday of the Raja of Perlis,Malaysia,MYS
2016-05-21,Wesak Day,Malaysia,MYS
2016-05-30,Pesta Kaamatan,Malaysia,MYS
2016-05-31,Pesta Kaamatan,Malaysia,MYS
2016-06-01,Gawai Dayak,Malaysia,MYS
2016-06-02,Gawai Dayak,Malaysia,MYS
2016-06-04,Birthday of SPB Yang di Pertuan Agong,Malaysia,MYS
2016-06-06,Beginning of Ramadan,Malaysia,MYS
2016-06-22,Nuzul Al-Quran Day,Malaysia,MYS
2016-07-06,Hari Raya Aidilfitri,Malaysia,MYS
2016-07-07,Hari Raya Aidilfitri,Malaysia,MYS
2016-07-08,George Town Heritage Day,Malaysia,MYS
2016-07-09,Birthday of the Governor of Penang,Malaysia,MYS
2016-07-10,Hari Raya Aidilfitri,Malaysia,MYS
2016-07-22,Sarawak Day,Malaysia,MYS
2016-08-31,National Day,Malaysia,MYS
2016-09-10,Birthday of the Governor of Sarawak,Malaysia,MYS
2016-09-12,Hari Raya Haji,Malaysia,MYS
2016-09-13,Hari Raya Haji,Malaysia,MYS
2016-09-16,Malaysia Day,Malaysia,MYS
2016-10-01,Birthday of the Governor of Sabah,Malaysia,MYS
2016-10-02,Awal Muharram,Malaysia,MYS
2016-10-14,Melaka Governor's Birthday,Malaysia,MYS
2016-10-24,Birthday of the Sultan of Pahang,Malaysia,MYS
2016-10-29,Deepavali,Malaysia,MYS
2016-11-06,The Sultan of Johor Hol,Malaysia,MYS
2016-11-11,Birthday of the Sultan of Kelantan,Malaysia,MYS
2016-11-12,Birthday of the Sultan of Kelantan Holiday,Malaysia,MYS
2016-11-27,Birthday of the Sultan of Perak,Malaysia,MYS
2016-12-11,Birthday of The Sultan of Selangor,Malaysia,MYS
2016-12-12,Maulidur Rasul,Malaysia,MYS
2016-12-25,Christmas Day,Malaysia,MYS
2016-12-26,Christmas Day (in lieu),Malaysia,MYS
2017-01-01,New Year's Day,Malaysia,MYS
2017-01-02,New Year's Day (in lieu),Malaysia,MYS
2017-01-12,Public Holiday,Malaysia,MYS
2017-01-14,Birthday of the Sultan of Negeri Sembilan,Malaysia,MYS
2017-01-15,Birthday of the Sultan of Kedah,Malaysia,MYS
2017-01-28,Chinese New Year,Malaysia,MYS
2017-01-29,Chinese New Year Holiday,Malaysia,MYS
2017-02-01,Federal Territory Day,Malaysia,MYS
2017-02-09,Thaipusam,Malaysia,MYS
2017-02-19,Public Holiday,Malaysia,MYS
2017-03-04,Anniversary of Installation of the Sultan,Malaysia,MYS
2017-03-23,Birthday of the Sultan of Johor,Malaysia,MYS
2017-04-14,Good Friday,Malaysia,MYS
2017-04-15,Declaration of Malacca as a Historical City,Malaysia,MYS
2017-04-24,Isra and Miraj,Malaysia,MYS
2017-04-24,Installation of New King,Malaysia,MYS
2017-04-26,Birthday of the Sultan of Terengganu,Malaysia,MYS
2017-05-01,Labour Day,Malaysia,MYS
2017-05-07,The Sultan of Pahang Hol,Malaysia,MYS
2017-05-10,Wesak Day,Malaysia,MYS
2017-05-14,Mother's Day,Malaysia,MYS
2017-05-17,Birthday of the Raja of Perlis,Malaysia,MYS
2017-05-27,Beginning of Ramadan,Malaysia,MYS
2017-05-30,Pesta Kaamatan,Malaysia,MYS
2017-05-31,Pesta Kaamatan,Malaysia,MYS
2017-06-01,Gawai Dayak,Malaysia,MYS
2017-06-02,Gawai Dayak,Malaysia,MYS
2017-06-12,Nuzul Al-Quran Day,Malaysia,MYS
2017-06-18,Father's Day,Malaysia,MYS
2017-06-25,Hari Raya Aidilfitri,Malaysia,MYS
2017-06-26,Hari Raya Aidilfitri,Malaysia,MYS
2017-07-07,George Town Heritage Day,Malaysia,MYS
2017-07-08,Birthday of the Governor of Penang,Malaysia,MYS
2017-07-22,Sarawak Day,Malaysia,MYS
2017-08-31,National Day,Malaysia,MYS
2017-09-01,Hari Raya Haji,Malaysia,MYS
2017-09-02,Hari Raya Haji,Malaysia,MYS
2017-09-04,Malaysia Public Holiday,Malaysia,MYS
2017-09-09,Birthday of SPB Yang di Pertuan Agong,Malaysia,MYS
2017-09-09,Birthday of the Governor of Sarawak,Malaysia,MYS
2017-09-16,Malaysia Day,Malaysia,MYS
2017-09-22,Awal Muharram,Malaysia,MYS
2017-10-07,Birthday of the Governor of Sabah,Malaysia,MYS
2017-10-13,Melaka Governor's Birthday,Malaysia,MYS
2017-10-18,Deepavali,Malaysia,MYS
2017-10-24,Birthday of the Sultan of Pahang,Malaysia,MYS
2017-10-26,The Sultan of Johor Hol,Malaysia,MYS
2017-11-05,Public Holiday,Malaysia,MYS
2017-11-11,Birthday of the Sultan of Kelantan,Malaysia,MYS
2017-11-27,Birthday of the Sultan of Perak,Malaysia,MYS
2017-12-01,Maulidur Rasul,Malaysia,MYS
2017-12-11,Birthday of The Sultan of Selangor,Malaysia,MYS
2017-12-25,Christmas Day,Malaysia,MYS
2018-01-01,New Year's Day,Malaysia,MYS
2018-01-14,Birthday of the Sultan of Negeri Sembilan,Malaysia,MYS
2018-01-31,Thaipusam,Malaysia,MYS
2018-02-01,Federal Territory Day,Malaysia,MYS
2018-02-16,Chinese New Year,Malaysia,MYS
2018-02-17,Chinese New Year,Malaysia,MYS
2018-03-04,Anniversary of Installation of the Sultan,Malaysia,MYS
2018-03-23,Birthday of the Sultan of Johor,Malaysia,MYS
2018-03-30,Good Friday,Malaysia,MYS
2018-04-14,Isra and Miraj,Malaysia,MYS
2018-04-15,Declaration of Malacca as a Historical City,Malaysia,MYS
2018-04-26,Birthday of the Sultan of Terengganu,Malaysia,MYS
2018-05-01,Labour Day,Malaysia,MYS
2018-05-07,The Sultan of Pahang Hol,Malaysia,MYS
2018-05-09,Malaysia General Election Holiday,Malaysia,MYS
2018-05-10,Malaysia General Election Holiday,Malaysia,MYS
2018-05-11,Malaysia General Election Holiday,Malaysia,MYS
2018-05-13,Mother's Day,Malaysia,MYS
2018-05-17,Beginning of Ramadan,Malaysia,MYS
2018-05-17,Public Holiday,Malaysia,MYS
2018-05-18,Public Holiday,Malaysia,MYS
2018-05-29,Wesak Day,Malaysia,MYS
2018-05-30,Pesta Kaamatan,Malaysia,MYS
2018-05-31,Pesta Kaamatan,Malaysia,MYS
2018-06-01,Gawai Dayak,Malaysia,MYS
2018-06-02,Nuzul Al-Quran Day,Malaysia,MYS
2018-06-02,Gawai Dayak,Malaysia,MYS
2018-06-15,Hari Raya Aidilfitri,Malaysia,MYS
2018-06-16,Hari Raya Aidilfitri,Malaysia,MYS
2018-06-17,Father's Day,Malaysia,MYS
2018-07-07,George Town Heritage Day,Malaysia,MYS
2018-07-14,Birthday of the Governor of Penang,Malaysia,MYS
2018-07-17,Birthday of the Raja of Perlis,Malaysia,MYS
2018-07-22,Sarawak Day,Malaysia,MYS
2018-08-22,Eidul Adha,Malaysia,MYS
2018-08-31,National Day,Malaysia,MYS
2018-09-09,Birthday of SPB Yang di Pertuan Agong,Malaysia,MYS
2018-09-11,Awal Muharram,Malaysia,MYS
2018-09-16,Malaysia Day,Malaysia,MYS
2018-09-22,Hari Raya Haji,Malaysia,MYS
2018-10-06,Birthday of the Governor of Sabah,Malaysia,MYS
2018-10-12,Melaka Governor's Birthday,Malaysia,MYS
2018-10-13,Birthday of the Governor of Sarawak,Malaysia,MYS
2018-10-15,The Sultan of Johor Hol,Malaysia,MYS
2018-10-22,Occasional Holiday,Malaysia,MYS
2018-10-24,Birthday of the Sultan of Pahang,Malaysia,MYS
2018-10-29,Public Holiday,Malaysia,MYS
2018-11-02,Birthday of the Sultan of Perak,Malaysia,MYS
2018-11-06,Deepavali,Malaysia,MYS
2018-11-11,Birthday of the Sultan of Kelantan,Malaysia,MYS
2018-11-12,Birthday of the Sultan of Kelantan Holiday,Malaysia,MYS
2018-11-20,Maulidur Rasul,Malaysia,MYS
2018-12-09,Public Holiday,Malaysia,MYS
2018-12-11,Birthday of The Sultan of Selangor,Malaysia,MYS
2018-12-25,Christmas Day,Malaysia,MYS
2019-01-01,New Year's Day,Malaysia,MYS
2019-01-14,Birthday of the Sultan of Negeri Sembilan,Malaysia,MYS
2019-01-20,Birthday of the Sultan of Kedah,Malaysia,MYS
2019-01-21,Thaipusam,Malaysia,MYS
2019-02-01,Federal Territory Day,Malaysia,MYS
2019-02-05,Chinese New Year,Malaysia,MYS
2019-02-06,Chinese New Year Holiday,Malaysia,MYS
2019-02-06,Chinese New Year,Malaysia,MYS
2019-03-04,Anniversary of Installation of the Sultan,Malaysia,MYS
2019-03-23,Birthday of the Sultan of Johor,Malaysia,MYS
2019-04-03,Isra and Miraj,Malaysia,MYS
2019-04-15,Declaration of Malacca as a Historical City,Malaysia,MYS
2019-04-19,Good Friday,Malaysia,MYS
2019-04-26,Birthday of the Sultan of Terengganu,Malaysia,MYS
2019-05-01,Labour Day,Malaysia,MYS
2019-05-06,Beginning of Ramadan,Malaysia,MYS
2019-05-07,The Sultan of Pahang Hol,Malaysia,MYS
2019-05-12,Mother's Day,Malaysia,MYS
2019-05-19,Wesak Day,Malaysia,MYS
2019-05-20,Wesak Day (in lieu),Malaysia,MYS
2019-05-22,Nuzul Al-Quran Day,Malaysia,MYS
2019-05-30,Pesta Kaamatan,Malaysia,MYS
2019-05-31,Pesta Kaamatan,Malaysia,MYS
2019-06-01,Gawai Dayak,Malaysia,MYS
2019-06-02,Gawai Dayak,Malaysia,MYS
2019-06-03,Gawai Dayak,Malaysia,MYS
2019-06-05,Hari Raya Aidilfitri,Malaysia,MYS
2019-06-06,Hari Raya Aidilfitri Holiday,Malaysia,MYS
2019-06-16,Father's Day,Malaysia,MYS
2019-07-07,George Town Heritage Day,Malaysia,MYS
2019-07-13,Birthday of the Governor of Penang,Malaysia,MYS
2019-07-17,Birthday of the Raja of Perlis,Malaysia,MYS
2019-07-22,Sarawak Day,Malaysia,MYS
2019-07-30,Installation of New King,Malaysia,MYS
2019-07-31,Birthday of the Sultan of Pahang,Malaysia,MYS
2019-08-11,Hari Raya Haji,Malaysia,MYS
2019-08-12,Hari Raya Haji Holiday,Malaysia,MYS
2019-08-31,National Day,Malaysia,MYS
2019-09-01,Awal Muharram,Malaysia,MYS
2019-09-02,Awal Muharram (in lieu),Malaysia,MYS
2019-09-09,Birthday of SPB Yang di Pertuan Agong,Malaysia,MYS
2019-09-16,Malaysia Day,Malaysia,MYS
2019-10-05,The Sultan of Johor Hol,Malaysia,MYS
2019-10-05,Birthday of the Governor of Sabah,Malaysia,MYS
2019-10-11,Melaka Governor's Birthday,Malaysia,MYS
2019-10-12,Birthday of the Governor of Sarawak,Malaysia,MYS
2019-10-27,Deepavali,Malaysia,MYS
2019-11-01,Birthday of the Sultan of Perak,Malaysia,MYS
2019-11-04,Public Holiday,Malaysia,MYS
2019-11-09,Maulidur Rasul,Malaysia,MYS
2019-11-11,Birthday of the Sultan of Kelantan,Malaysia,MYS
2019-11-12,Birthday of the Sultan of Kelantan Holiday,Malaysia,MYS
2019-12-11,Birthday of The Sultan of Selangor,Malaysia,MYS
2019-12-24,Christmas Eve,Malaysia,MYS
2019-12-25,Christmas Day,Malaysia,MYS
2020-01-01,New Year's Day,Malaysia,MYS
2020-01-14,Birthday of the Sultan of Negeri Sembilan,Malaysia,MYS
2020-01-19,Birthday of the Sultan of Kedah,Malaysia,MYS
2020-01-25,Chinese New Year,Malaysia,MYS
2020-01-26,Chinese New Year Holiday,Malaysia,MYS
2020-01-27,Chinese New Year Holiday,Malaysia,MYS
2020-02-01,Federal Territory Day,Malaysia,MYS
2020-02-08,Thaipusam,Malaysia,MYS
2020-03-04,Anniversary of Installation of the Sultan,Malaysia,MYS
2020-03-22,Isra and Miraj,Malaysia,MYS
2020-03-23,Birthday of the Sultan of Johor,Malaysia,MYS
2020-04-10,Good Friday,Malaysia,MYS
2020-04-15,Declaration of Malacca as a Historical City,Malaysia,MYS
2020-04-24,Beginning of Ramadan,Malaysia,MYS
2020-04-26,Birthday of the Sultan of Terengganu,Malaysia,MYS
2020-05-01,Labour Day,Malaysia,MYS
2020-05-07,The Sultan of Pahang Hol,Malaysia,MYS
2020-05-07,Wesak Day,Malaysia,MYS
2020-05-10,Nuzul Al-Quran Day,Malaysia,MYS
2020-05-10,Mother's Day,Malaysia,MYS
2020-05-24,Hari Raya Aidilfitri,Malaysia,MYS
2020-05-25,Hari Raya Aidilfitri Holiday,Malaysia,MYS
2020-05-26,Hari Raya Aidilfitri Holiday,Malaysia,MYS
2020-05-30,Pesta Kaamatan,Malaysia,MYS
2020-05-31,Pesta Kaamatan,Malaysia,MYS
2020-06-01,Gawai Dayak,Malaysia,MYS
2020-06-02,Gawai Dayak,Malaysia,MYS
2020-06-08,Birthday of SPB Yang di Pertuan Agong,Malaysia,MYS
2020-06-21,Father's Day,Malaysia,MYS
2020-07-07,George Town Heritage Day,Malaysia,MYS
2020-07-11,Birthday of the Governor of Penang,Malaysia,MYS
2020-07-17,Birthday of the Raja of Perlis,Malaysia,MYS
2020-07-22,Sarawak Day,Malaysia,MYS
2020-07-30,Arafat Day,Malaysia,MYS
2020-07-30,Birthday of the Sultan of Pahang,Malaysia,MYS
2020-07-31,Hari Raya Haji,Malaysia,MYS
2020-08-01,Hari Raya Haji Holiday,Malaysia,MYS
2020-08-20,Awal Muharram,Malaysia,MYS
2020-08-31,National Day,Malaysia,MYS
2020-09-16,Malaysia Day,Malaysia,MYS
2020-09-24,The Sultan of Johor Hol,Malaysia,MYS
2020-09-26,Polling Day,Malaysia,MYS
2020-10-03,Birthday of the Governor of Sabah,Malaysia,MYS
2020-10-09,Melaka Governor's Birthday,Malaysia,MYS
2020-10-10,Birthday of the Governor of Sarawak,Malaysia,MYS
2020-10-29,Maulidur Rasul,Malaysia,MYS
2020-11-06,Birthday of the Sultan of Perak,Malaysia,MYS
2020-11-11,Birthday of the Sultan of Kelantan,Malaysia,MYS
2020-11-12,Birthday of the Sultan of Kelantan Holiday,Malaysia,MYS
2020-11-14,Deepavali,Malaysia,MYS
2020-12-11,Birthday of The Sultan of Selangor,Malaysia,MYS
2020-12-24,Christmas Eve,Malaysia,MYS
2020-12-25,Christmas Day,Malaysia,MYS
2021-01-01,New Year's Day,Malaysia,MYS
